date,customer_id,income_date,income_type,income_amount
2024-12-31,5002,2024-03-10,2,1175.89
2024-12-31,5002,2024-04-10,2,1196.33
2024-12-31,5002,2024-05-10,2,1169.48
2024-12-31,5002,2024-06-10,2,1164.72
2024-12-31,5002,2024-07-10,2,1191.51
2024-12-31,5002,2024-08-10,2,1174.33
2024-12-31,5002,2024-09-10,2,1181.95
2024-12-31,5002,2024-10-10,2,1164.77
2024-12-31,5002,2024-11-10,2,1173.85
2024-12-31,5002,2024-12-10,2,1165.13
2024-12-31,5003,2024-01-20,2,732.51
2024-12-31,5003,2024-02-20,2,765.52
2024-12-31,5003,2024-03-20,2,736.44
2024-12-31,5003,2024-04-20,2,762.7
2024-12-31,5003,2024-05-20,2,739.18
2024-12-31,5003,2024-06-20,2,756.01
2024-12-31,5003,2024-07-20,2,758.7
2024-12-31,5003,2024-08-20,2,732.35
2024-12-31,5003,2024-09-20,2,738.17
2024-12-31,5003,2024-10-20,2,739.52
2024-12-31,5003,2024-11-20,2,764.19
2024-12-31,5003,2024-12-20,2,751.18
2024-12-31,5004,2024-01-25,2,1005.61
2024-12-31,5004,2024-02-25,2,1014.45
2024-12-31,5004,2024-03-25,2,1006.09
2024-12-31,5004,2024-04-25,2,1006.24
2024-12-31,5004,2024-05-25,2,991.59
2024-12-31,5004,2024-06-25,2,1017.84
2024-12-31,5004,2024-07-25,2,1008.79
2024-12-31,5004,2024-08-25,2,995.53
2024-12-31,5004,2024-09-25,2,1006.6
2024-12-31,5004,2024-10-25,2,1004.86
2024-12-31,5004,2024-11-25,2,1001.49
2024-12-31,5004,2024-12-25,2,984.84
2024-12-31,5005,2024-01-10,1,904.4
2024-12-31,5005,2024-02-10,1,901.98
2024-12-31,5005,2024-03-10,1,900.38
2024-12-31,5005,2024-04-10,1,897.22
2024-12-31,5005,2024-05-10,1,903.83
2024-12-31,5005,2024-06-10,1,886.25
2024-12-31,5005,2024-07-10,1,877.42
2024-12-31,5005,2024-08-10,1,887.25
2024-12-31,5005,2024-09-10,1,906.26
2024-12-31,5005,2024-10-10,1,887.78
2024-12-31,5005,2024-11-10,1,905.71
2024-12-31,5005,2024-12-10,1,906.19
2024-12-31,5006,2024-01-10,2,1165.94
2024-12-31,5006,2024-02-10,2,1163.52
2024-12-31,5006,2024-03-10,2,1155.92
2024-12-31,5006,2024-04-10,2,1130.71
2024-12-31,5006,2024-05-10,2,1132.07
2024-12-31,5008,2024-01-10,2,719.75
2024-12-31,5008,2024-02-10,2,724.53
2024-12-31,5008,2024-03-10,2,722.88
2024-12-31,5008,2024-04-10,2,746.25
2024-12-31,5008,2024-05-10,2,729.36
2024-12-31,5008,2024-06-10,2,720.67
2024-12-31,5008,2024-07-10,2,753.03
2024-12-31,5008,2024-08-10,2,741.51
2024-12-31,5008,2024-09-10,2,746.48
2024-12-31,5008,2024-10-10,2,714.2
2024-12-31,5008,2024-11-10,2,738.31
2024-12-31,5008,2024-12-10,2,719.65
2024-12-31,5009,2024-10-15,1,1103.9
2024-12-31,5009,2024-11-15,1,1091.61
2024-12-31,5009,2024-12-15,1,1098.24
2024-12-31,5010,2024-01-05,1,942.1
2024-12-31,5010,2024-02-05,1,967.59
2024-12-31,5010,2024-03-05,1,946.83
2024-12-31,5010,2024-04-05,1,962.03
2024-12-31,5010,2024-05-05,1,961.52
2024-12-31,5010,2024-06-05,1,931.79
2024-12-31,5011,2024-01-15,1,1204.52
2024-12-31,5011,2024-02-15,1,1216.93
2024-12-31,5012,2024-01-20,1,1177.51
2024-12-31,5012,2024-02-20,1,1160.26
2024-12-31,5012,2024-03-20,1,1187.5
2024-12-31,5012,2024-04-20,1,1157.64
2024-12-31,5012,2024-05-20,1,1173.66
2024-12-31,5012,2024-06-20,1,1169.88
2024-12-31,5012,2024-07-20,1,1184.31
2024-12-31,5012,2024-08-20,1,1175.68
2024-12-31,5012,2024-09-20,1,1182.09
2024-12-31,5012,2024-10-20,1,1170.22
2024-12-31,5012,2024-11-20,1,1194.92
2024-12-31,5012,2024-12-20,1,1171.43
2024-12-31,5013,2024-01-15,1,962.67
2024-12-31,5013,2024-02-15,1,928.23
2024-12-31,5013,2024-03-15,1,933.27
2024-12-31,5013,2024-04-15,1,948.07
2024-12-31,5013,2024-05-15,1,947.68
2024-12-31,5013,2024-06-15,1,944.15
2024-12-31,5013,2024-07-15,1,929.71
2024-12-31,5013,2024-08-15,1,964.89
2024-12-31,5013,2024-09-15,1,946.29
2024-12-31,5013,2024-10-15,1,953.92
2024-12-31,5013,2024-11-15,1,937.36
2024-12-31,5013,2024-12-15,1,940.36
2024-12-31,5014,2024-01-10,1,760.86
2024-12-31,5014,2024-02-10,1,787.08
2024-12-31,5014,2024-03-10,1,761.26
2024-12-31,5014,2024-04-10,1,792.52
2024-12-31,5014,2024-05-10,1,767.59
2024-12-31,5014,2024-06-10,1,760.04
2024-12-31,5014,2024-07-10,1,760.51
2024-12-31,5014,2024-08-10,1,783.74
2024-12-31,5014,2024-09-10,1,764.14
2024-12-31,5014,2024-10-10,1,766.42
2024-12-31,5014,2024-11-10,1,781.25
2024-12-31,5014,2024-12-10,1,767.19
2024-12-31,5016,2024-01-15,1,920.56
2024-12-31,5016,2024-02-15,1,928.18
2024-12-31,5016,2024-03-15,1,905.23
2024-12-31,5016,2024-04-15,1,904.05
2024-12-31,5016,2024-05-15,1,930.93
2024-12-31,5016,2024-06-15,1,914.99
2024-12-31,5016,2024-07-15,1,897.82
2024-12-31,5016,2024-08-15,1,891.35
2024-12-31,5016,2024-09-15,1,897.92
2024-12-31,5016,2024-10-15,1,913.07
2024-12-31,5016,2024-11-15,1,913.17
2024-12-31,5016,2024-12-15,1,921.57
2024-12-31,5017,2024-01-25,1,1395.96
2024-12-31,5017,2024-02-25,1,1415.03
2024-12-31,5017,2024-03-25,1,1428.09
2024-12-31,5017,2024-04-25,1,1392.66
2024-12-31,5019,2024-01-20,2,1241.85
2024-12-31,5019,2024-02-20,2,1272.54
2024-12-31,5019,2024-03-20,2,1245.88
2024-12-31,5019,2024-04-20,2,1269.37
2024-12-31,5019,2024-05-20,2,1263.53
2024-12-31,5019,2024-06-20,2,1242.74
2024-12-31,5019,2024-07-20,2,1269.38
2024-12-31,5019,2024-08-20,2,1275.49
2024-12-31,5019,2024-09-20,2,1241.94
2024-12-31,5019,2024-10-20,2,1255.77
2024-12-31,5019,2024-11-20,2,1259.6
2024-12-31,5019,2024-12-20,2,1244.8
2024-12-31,5020,2024-01-25,1,1247.8
2024-12-31,5020,2024-02-25,1,1261.64
2024-12-31,5020,2024-03-25,1,1239.85
2024-12-31,5020,2024-04-25,1,1257.15
2024-12-31,5020,2024-05-25,1,1256.05
2024-12-31,5020,2024-06-25,1,1250.74
2024-12-31,5020,2024-07-25,1,1245.59
2024-12-31,5020,2024-08-25,1,1246.02
2024-12-31,5020,2024-09-25,1,1259.23
2024-12-31,5020,2024-10-25,1,1237.33
2024-12-31,5020,2024-11-25,1,1255.81
2024-12-31,5020,2024-12-25,1,1224.66
2024-12-31,5021,2024-01-10,1,686.64
2024-12-31,5021,2024-02-10,1,711.4
2024-12-31,5021,2024-03-10,1,722.59
2024-12-31,5021,2024-04-10,1,706.5
2024-12-31,5021,2024-05-10,1,712.67
2024-12-31,5021,2024-06-10,1,703.77
2024-12-31,5021,2024-07-10,1,703.85
2024-12-31,5021,2024-08-10,1,717.33
2024-12-31,5021,2024-09-10,1,687.66
2024-12-31,5021,2024-10-10,1,709.75
2024-12-31,5021,2024-11-10,1,717.45
2024-12-31,5021,2024-12-10,1,704.19
2024-12-31,5022,2024-01-20,1,544.41
2024-12-31,5022,2024-02-20,1,536.66
2024-12-31,5022,2024-03-20,1,534.03
2024-12-31,5022,2024-04-20,1,542.57
2024-12-31,5022,2024-05-20,1,546.02
2024-12-31,5022,2024-06-20,1,564.89
2024-12-31,5022,2024-07-20,1,539.05
2024-12-31,5022,2024-08-20,1,569.7
2024-12-31,5022,2024-09-20,1,536.29
2024-12-31,5022,2024-10-20,1,549.44
2024-12-31,5022,2024-11-20,1,546.22
2024-12-31,5022,2024-12-20,1,540.95
2024-12-31,5023,2024-01-05,1,878.2
2024-12-31,5023,2024-02-05,1,900.14
2024-12-31,5023,2024-03-05,1,906.37
2024-12-31,5023,2024-04-05,1,883.54
2024-12-31,5023,2024-05-05,1,898.06
2024-12-31,5023,2024-06-05,1,891.02
2024-12-31,5023,2024-07-05,1,897.48
2024-12-31,5023,2024-08-05,1,907.95
2024-12-31,5023,2024-09-05,1,909.39
2024-12-31,5023,2024-10-05,1,898.97
2024-12-31,5023,2024-11-05,1,879.11
2024-12-31,5023,2024-12-05,1,908.21
2024-12-31,5024,2024-01-25,2,860.69
2024-12-31,5024,2024-02-25,2,874.48
2024-12-31,5024,2024-03-25,2,871.08
2024-12-31,5024,2024-04-25,2,888.42
2024-12-31,5024,2024-05-25,2,884.21
2024-12-31,5024,2024-06-25,2,879.47
2024-12-31,5024,2024-07-25,2,881.08
2024-12-31,5024,2024-08-25,2,877
2024-12-31,5024,2024-09-25,2,894.54
2024-12-31,5024,2024-10-25,2,862.75
2024-12-31,5024,2024-11-25,2,867.82
2024-12-31,5024,2024-12-25,2,879.67
2024-12-31,5025,2024-01-05,1,763.09
2024-12-31,5025,2024-02-05,1,758.39
2024-12-31,5025,2024-03-05,1,777.01
2024-12-31,5025,2024-04-05,1,751.42
2024-12-31,5025,2024-05-05,1,774.61
2024-12-31,5025,2024-06-05,1,771.7
2024-12-31,5025,2024-07-05,1,784.95
2024-12-31,5025,2024-08-05,1,748.49
2024-12-31,5025,2024-09-05,1,774.82
2024-12-31,5025,2024-10-05,1,760.21
2024-12-31,5025,2024-11-05,1,755.24
2024-12-31,5025,2024-12-05,1,776.75
2024-12-31,5026,2024-01-05,1,766.94
2024-12-31,5026,2024-02-05,1,744.67
2024-12-31,5026,2024-03-05,1,770.01
2024-12-31,5026,2024-04-05,1,779.95
2024-12-31,5026,2024-05-05,1,744.29
2024-12-31,5026,2024-06-05,1,774.55
2024-12-31,5026,2024-07-05,1,743.79
2024-12-31,5026,2024-08-05,1,773.36
2024-12-31,5026,2024-09-05,1,781.71
2024-12-31,5026,2024-10-05,1,776.34
2024-12-31,5026,2024-11-05,1,777.42
2024-12-31,5026,2024-12-05,1,765.05
2024-12-31,5027,2024-01-15,1,1014.54
2024-12-31,5027,2024-02-15,1,1000.57
2024-12-31,5027,2024-03-15,1,996
2024-12-31,5027,2024-04-15,1,1014.06
2024-12-31,5027,2024-05-15,1,1001.66
2024-12-31,5027,2024-06-15,1,1001.46
2024-12-31,5027,2024-07-15,1,1007.45
2024-12-31,5027,2024-08-15,1,999.68
2024-12-31,5027,2024-09-15,1,1005.96
2024-12-31,5027,2024-10-15,1,1009.61
2024-12-31,5027,2024-11-15,1,1022.5
2024-12-31,5027,2024-12-15,1,1029.06
2024-12-31,5029,2024-01-15,1,1196.83
2024-12-31,5029,2024-02-15,1,1173.87
2024-12-31,5029,2024-03-15,1,1166.31
2024-12-31,5029,2024-04-15,1,1189.15
2024-12-31,5029,2024-05-15,1,1179.87
2024-12-31,5029,2024-06-15,1,1169.98
2024-12-31,5029,2024-07-15,1,1192.02
2024-12-31,5029,2024-08-15,1,1196.01
2024-12-31,5029,2024-09-15,1,1190.52
2024-12-31,5029,2024-10-15,1,1202.21
,5029,2024-10-25,3,47.05
2024-12-31,5029,2024-11-15,1,1168.39
2024-12-31,5029,2024-12-15,1,1181.32
2024-12-31,5030,2024-01-10,1,841.07
2024-12-31,5030,2024-02-10,1,845.62
2024-12-31,5030,2024-03-10,1,859.67
2024-12-31,5030,2024-04-10,1,847.9
2024-12-31,5030,2024-05-10,1,842.15
2024-12-31,5030,2024-06-10,1,844.31
2024-12-31,5030,2024-07-10,1,846.98
2024-12-31,5030,2024-08-10,1,848.86
2024-12-31,5030,2024-09-10,1,851.92
2024-12-31,5030,2024-10-10,1,847.68
2024-12-31,5030,2024-11-10,1,839.23
2024-12-31,5030,2024-12-10,1,865.43
2024-12-31,5031,2024-01-20,1,893.32
2024-12-31,5031,2024-02-20,1,879.37
2024-12-31,5031,2024-03-20,1,905.84
2024-12-31,5031,2024-04-20,1,895.37
2024-12-31,5031,2024-05-20,1,903.08
2024-12-31,5031,2024-06-20,1,876.49
2024-12-31,5031,2024-07-20,1,872.74
2024-12-31,5031,2024-08-20,1,871.81
2024-12-31,5031,2024-09-20,1,905.75
2024-12-31,5031,2024-10-20,1,902.04
2024-12-31,5031,2024-11-20,1,879.57
2024-12-31,5031,2024-12-20,1,868.28
2024-12-31,5032,2024-01-15,1,1230.47
2024-12-31,5032,2024-02-15,1,1251.57
2024-12-31,5032,2024-03-15,1,1249.7
2024-12-31,5032,2024-04-15,1,1227.35
2024-12-31,5032,2024-05-15,1,1232.87
2024-12-31,5032,2024-06-15,1,1234.38
2024-12-31,5032,2024-07-15,1,1255.52
2024-12-31,5032,2024-08-15,1,1250.13
2024-12-31,5032,2024-09-15,1,1233.26
2024-12-31,5032,2024-10-15,1,1216.64
2024-12-31,5032,2024-11-15,1,1247.25
2024-12-31,5032,2024-12-15,1,1225.95
2024-12-31,5033,2024-01-05,1,991.06
2024-12-31,5033,2024-02-05,1,1023.14
2024-12-31,5033,2024-03-05,1,1018.65
2024-12-31,5033,2024-04-05,1,994.12
2024-12-31,5033,2024-05-05,1,1014.44
2024-12-31,5033,2024-06-05,1,990.45
2024-12-31,5033,2024-07-05,1,1010.73
2024-12-31,5033,2024-08-05,1,995.92
2024-12-31,5033,2024-09-05,1,1021.97
2024-12-31,5033,2024-10-05,1,1007.23
2024-12-31,5033,2024-11-05,1,1003.3
2024-12-31,5033,2024-12-05,1,988.95
2024-12-31,5034,2024-01-20,1,1417.16
2024-12-31,5034,2024-02-20,1,1409.72
2024-12-31,5034,2024-03-20,1,1381.88
2024-12-31,5034,2024-04-20,1,1417.87
2024-12-31,5034,2024-05-20,1,1381.75
2024-12-31,5034,2024-06-20,1,1399.27
2024-12-31,5034,2024-07-20,1,1417.65
2024-12-31,5034,2024-08-20,1,1395.93
2024-12-31,5034,2024-09-20,1,1394.5
2024-12-31,5034,2024-10-20,1,1402.83
2024-12-31,5034,2024-11-20,1,1409.35
2024-12-31,5034,2024-12-20,1,1414.03
2024-12-31,5035,2024-01-25,1,938.81
2024-12-31,5035,2024-02-25,1,945.82
2024-12-31,5035,2024-03-25,1,965.06
2024-12-31,5035,2024-04-25,1,947.8
2024-12-31,5035,2024-05-25,1,935.1
2024-12-31,5035,2024-06-25,1,951.94
2024-12-31,5035,2024-07-25,1,947.05
2024-12-31,5035,2024-08-25,1,945.35
2024-12-31,5035,2024-09-25,1,964.79
2024-12-31,5035,2024-10-25,1,936.68
2024-12-31,5035,2024-11-25,1,939.37
2024-12-31,5035,2024-12-25,1,933.29
2024-12-31,5036,2024-01-20,2,1152.26
2024-12-31,5036,2024-02-20,2,1176.32
2024-12-31,5036,2024-03-20,2,1183.68
2024-12-31,5036,2024-04-20,2,1162.51
2024-12-31,5036,2024-05-20,2,1183.21
2024-12-31,5036,2024-06-20,2,1152.62
2024-12-31,5036,2024-07-20,2,1180.86
2024-12-31,5036,2024-08-20,2,1156.69
2024-12-31,5036,2024-09-20,2,1173.56
2024-12-31,5036,2024-10-20,2,1173.06
2024-12-31,5036,2024-11-20,2,1163.63
2024-12-31,5036,2024-12-20,2,1173.33
2024-12-31,5037,2024-01-05,1,1229.47
2024-12-31,5037,2024-02-05,1,1224.5
2024-12-31,5037,2024-03-05,1,1220.07
2024-12-31,5037,2024-04-05,1,1193.68
2024-12-31,5037,2024-05-05,1,1230.22
2024-12-31,5037,2024-06-05,1,1198.64
2024-12-31,5037,2024-07-05,1,1207.94
2024-12-31,5037,2024-08-05,1,1206.06
2024-12-31,5037,2024-09-05,1,1204.8
2024-12-31,5037,2024-10-05,1,1215.6
2024-12-31,5037,2024-11-05,1,1223.92
2024-12-31,5037,2024-12-05,1,1229.99
2024-12-31,5038,2024-01-20,1,1047.02
2024-12-31,5038,2024-02-20,1,1015.96
2024-12-31,5038,2024-03-20,1,1017.56
2024-12-31,5038,2024-04-20,1,1045.95
2024-12-31,5038,2024-05-20,1,1022.36
2024-12-31,5038,2024-06-20,1,1038.07
2024-12-31,5038,2024-07-20,1,1049.17
2024-12-31,5038,2024-08-20,1,1036
2024-12-31,5038,2024-09-20,1,1013.44
2024-12-31,5038,2024-10-20,1,1044.81
2024-12-31,5038,2024-11-20,1,1015.35
2024-12-31,5038,2024-12-20,1,1020.44
2024-12-31,5040,2024-01-20,2,1295.21
2024-12-31,5040,2024-02-20,2,1299.33
2024-12-31,5040,2024-03-20,2,1333.07
2024-12-31,5040,2024-04-20,2,1295.92
2024-12-31,5040,2024-05-20,2,1310.5
2024-12-31,5040,2024-06-20,2,1334.06
2024-12-31,5040,2024-07-20,2,1299.32
2024-12-31,5040,2024-08-20,2,1329.3
2024-12-31,5040,2024-09-20,2,1320.59
2024-12-31,5040,2024-10-20,2,1303.96
2024-12-31,5040,2024-11-20,2,1331.02
2024-12-31,5040,2024-12-20,2,1324.91
2024-12-31,5041,2024-01-15,1,750.53
2024-12-31,5041,2024-02-15,1,729.12
2024-12-31,5041,2024-03-15,1,730.13
2024-12-31,5041,2024-04-15,1,737.8
2024-12-31,5041,2024-05-15,1,741.31
2024-12-31,5041,2024-06-15,1,748.47
2024-12-31,5041,2024-07-15,1,765.99
2024-12-31,5041,2024-08-15,1,751.95
2024-12-31,5041,2024-09-15,1,742.07
2024-12-31,5041,2024-10-15,1,732.17
2024-12-31,5041,2024-11-15,1,762.38
2024-12-31,5041,2024-12-15,1,743.85
2024-12-31,5042,2024-01-25,1,1383.72
2024-12-31,5042,2024-02-25,1,1391.65
2024-12-31,5042,2024-03-25,1,1386.45
2024-12-31,5042,2024-04-25,1,1385.23
2024-12-31,5042,2024-05-25,1,1369.69
2024-12-31,5042,2024-06-25,1,1357.5
2024-12-31,5042,2024-07-25,1,1373.25
2024-12-31,5042,2024-08-25,1,1381.42
2024-12-31,5042,2024-09-25,1,1359.9
2024-12-31,5042,2024-10-25,1,1367.41
2024-12-31,5042,2024-11-25,1,1380.17
2024-12-31,5042,2024-12-25,1,1383.12
2024-12-31,5045,2024-01-05,1,676.18
2024-12-31,5045,2024-02-05,1,689.87
2024-12-31,5045,2024-03-05,1,685.9
2024-12-31,5045,2024-04-05,1,677.6
2024-12-31,5045,2024-05-05,1,690.77
2024-12-31,5045,2024-06-05,1,700.26
2024-12-31,5045,2024-07-05,1,708.68
2024-12-31,5045,2024-08-05,1,704.19
2024-12-31,5045,2024-09-05,1,688.91
2024-12-31,5045,2024-10-05,1,695.75
2024-12-31,5045,2024-11-05,1,674.64
2024-12-31,5045,2024-12-05,1,679.17
2024-12-31,5047,2024-01-15,1,1305.41
2024-12-31,5047,2024-02-15,1,1309.53
2024-12-31,5047,2024-03-15,1,1316.24
2024-12-31,5047,2024-04-15,1,1324.3
2024-12-31,5047,2024-05-15,1,1313.04
2024-12-31,5047,2024-06-15,1,1306.63
2024-12-31,5047,2024-07-15,1,1313.38
2024-12-31,5047,2024-08-15,1,1308.33
2024-12-31,5047,2024-09-15,1,1330.46
2024-12-31,5047,2024-10-15,1,1296.71
2024-12-31,5047,2024-11-15,1,1326.87
2024-12-31,5047,2024-12-15,1,1316.19
2024-12-31,5048,2024-01-05,2,1061.41
2024-12-31,5048,2024-02-05,2,1085.43
2024-12-31,5048,2024-03-05,2,1090.5
2024-12-31,5048,2024-04-05,2,1068.45
2024-12-31,5048,2024-05-05,2,1089.09
2024-12-31,5048,2024-06-05,2,1090.62
2024-12-31,5048,2024-07-05,2,1054.96
2024-12-31,5048,2024-08-05,2,1091.87
2024-12-31,5048,2024-09-05,2,1075.53
2024-12-31,5048,2024-10-05,2,1071.31
2024-12-31,5048,2024-11-05,2,1066.16
2024-12-31,5048,2024-12-05,2,1081.39
2024-12-31,5049,2024-01-25,1,710.72
2024-12-31,5049,2024-02-25,1,744.07
2024-12-31,5049,2024-03-25,1,727.89
2024-12-31,5049,2024-04-25,1,725.6
2024-12-31,5049,2024-05-25,1,714.44
2024-12-31,5049,2024-06-25,1,724.75
2024-12-31,5049,2024-07-25,1,711.07
2024-12-31,5049,2024-08-25,1,721.62
2024-12-31,5049,2024-09-25,1,706.42
2024-12-31,5049,2024-10-25,1,712.07
2024-12-31,5049,2024-11-25,1,708.69
2024-12-31,5049,2024-12-25,1,721.21
2024-12-31,5050,2024-01-05,2,854.21
2024-12-31,5050,2024-02-05,2,830.12
2024-12-31,5050,2024-03-05,2,855.4
2024-12-31,5050,2024-04-05,2,858.52
2024-12-31,5050,2024-05-05,2,860.37
2024-12-31,5050,2024-06-05,2,858.88
2024-12-31,5050,2024-07-05,2,841.87
2024-12-31,5050,2024-08-05,2,858.08
2024-12-31,5050,2024-09-05,2,832.82
2024-12-31,5050,2024-10-05,2,825.95
2024-12-31,5050,2024-11-05,2,849.91
2024-12-31,5050,2024-12-05,2,860.18
2024-12-31,5052,2024-01-25,1,1009.13
2024-12-31,5052,2024-02-25,1,1016.87
2024-12-31,5052,2024-03-25,1,1009
2024-12-31,5052,2024-04-25,1,1025.19
2024-12-31,5052,2024-05-25,1,1007.6
2024-12-31,5052,2024-06-25,1,1000.15
2024-12-31,5052,2024-07-25,1,1018.11
2024-12-31,5052,2024-08-25,1,1013.91
2024-12-31,5052,2024-09-25,1,1013.58
2024-12-31,5052,2024-10-25,1,1028.56
2024-12-31,5052,2024-11-25,1,1025.74
2024-12-31,5052,2024-12-25,1,1018.07
2024-12-31,5053,2024-01-15,1,864.46
2024-12-31,5053,2024-02-15,1,873.25
2024-12-31,5053,2024-03-15,1,845.49
2024-12-31,5053,2024-04-15,1,878.96
2024-12-31,5053,2024-05-15,1,851.35
2024-12-31,5053,2024-06-15,1,863.81
2024-12-31,5053,2024-07-15,1,879.67
2024-12-31,5053,2024-08-15,1,851.36
2024-12-31,5053,2024-09-15,1,877.32
2024-12-31,5053,2024-10-15,1,846.06
2024-12-31,5053,2024-11-15,1,862.04
2024-12-31,5053,2024-12-15,1,842.39
2024-12-31,5054,2024-01-15,2,1119.65
2024-12-31,5054,2024-02-15,2,1115.38
2024-12-31,5054,2024-03-15,2,1088.79
2024-12-31,5054,2024-04-15,2,1085.99
2024-12-31,5054,2024-05-15,2,1106.1
2024-12-31,5054,2024-06-15,2,1102.02
2024-12-31,5054,2024-07-15,2,1112.67
2024-12-31,5054,2024-08-15,2,1117.71
2024-12-31,5054,2024-09-15,2,1115.16
2024-12-31,5054,2024-10-15,2,1102.46
2024-12-31,5054,2024-11-15,2,1107.36
2024-12-31,5055,2024-01-25,1,636.89
2024-12-31,5055,2024-02-25,1,625.96
2024-12-31,5055,2024-03-25,1,624.26
2024-12-31,5055,2024-04-25,1,628.05
2024-12-31,5055,2024-05-25,1,649.22
2024-12-31,5055,2024-06-25,1,644.32
2024-12-31,5055,2024-07-25,1,633.05
2024-12-31,5055,2024-08-25,1,641.61
2024-12-31,5055,2024-09-25,1,639.59
2024-12-31,5055,2024-10-25,1,630.8
2024-12-31,5055,2024-11-25,1,647.13
2024-12-31,5055,2024-12-25,1,651.67
2024-12-31,5056,2024-06-05,1,1304.6
2024-12-31,5056,2024-07-05,1,1318.32
2024-12-31,5056,2024-08-05,1,1314.99
2024-12-31,5056,2024-09-05,1,1302.69
2024-12-31,5056,2024-10-05,1,1321.03
2024-12-31,5056,2024-11-05,1,1328.39
2024-12-31,5056,2024-12-05,1,1318.92
2024-12-31,5057,2024-05-20,2,849.97
2024-12-31,5057,2024-06-20,2,831.28
2024-12-31,5057,2024-07-20,2,826.01
2024-12-31,5057,2024-08-20,2,826.7
2024-12-31,5057,2024-09-20,2,825.1
2024-12-31,5057,2024-10-20,2,835.95
2024-12-31,5057,2024-11-20,2,818.43
2024-12-31,5057,2024-12-20,2,843.38
2024-12-31,5058,2024-01-15,1,1351.52
2024-12-31,5058,2024-02-15,1,1325.59
2024-12-31,5058,2024-03-15,1,1339.03
2024-12-31,5058,2024-04-15,1,1352.67
2024-12-31,5058,2024-05-15,1,1321.3
2024-12-31,5058,2024-06-15,1,1336.71
2024-12-31,5058,2024-07-15,1,1342.3
2024-12-31,5058,2024-08-15,1,1322.55
2024-12-31,5058,2024-09-15,1,1328.77
2024-12-31,5058,2024-10-15,1,1336.66
2024-12-31,5058,2024-11-15,1,1353.73
2024-12-31,5058,2024-12-15,1,1319.75
2024-12-31,5059,2024-01-25,2,831.88
2024-12-31,5059,2024-02-25,2,814.71
2024-12-31,5059,2024-03-25,2,838.04
2024-12-31,5059,2024-04-25,2,830.27
2024-12-31,5059,2024-05-25,2,825.22
2024-12-31,5059,2024-06-25,2,819.49
2024-12-31,5059,2024-07-25,2,804.6
2024-12-31,5059,2024-08-25,2,819.33
2024-12-31,5059,2024-09-25,2,830.22
2024-12-31,5059,2024-10-25,2,838.58
2024-12-31,5059,2024-11-25,2,818.96
2024-12-31,5059,2024-12-25,2,823.12
2024-12-31,5060,2024-01-10,1,936.06
2024-12-31,5060,2024-02-10,1,926.98
2024-12-31,5060,2024-03-10,1,904.66
2024-12-31,5060,2024-04-10,1,932.09
2024-12-31,5060,2024-05-10,1,930.64
2024-12-31,5060,2024-06-10,1,904.31
2024-12-31,5060,2024-07-10,1,927.28
2024-12-31,5060,2024-08-10,1,914.07
2024-12-31,5060,2024-09-10,1,901.45
2024-12-31,5060,2024-10-10,1,908.44
2024-12-31,5060,2024-11-10,1,924.09
2024-12-31,5060,2024-12-10,1,900.35
2024-12-31,5063,2024-01-10,2,1488.42
2024-12-31,5063,2024-02-10,2,1494.13
2024-12-31,5063,2024-03-10,2,1467.28
2024-12-31,5063,2024-04-10,2,1463.42
2024-12-31,5063,2024-05-10,2,1466.3
2024-12-31,5063,2024-06-10,2,1488.65
2024-12-31,5063,2024-07-10,2,1473.35
2024-12-31,5063,2024-08-10,2,1473.28
2024-12-31,5063,2024-09-10,2,1472.58
2024-12-31,5063,2024-10-10,2,1491.76
2024-12-31,5063,2024-11-10,2,1479.04
2024-12-31,5063,2024-12-10,2,1473.51
2024-12-31,5065,2024-01-25,1,1014.25
2024-12-31,5065,2024-02-25,1,1015.53
2024-12-31,5065,2024-03-25,1,1004.54
2024-12-31,5065,2024-04-25,1,989.68
2024-12-31,5065,2024-05-25,1,1010.57
2024-12-31,5065,2024-06-25,1,1009.31
2024-12-31,5065,2024-07-25,1,1007.79
2024-12-31,5065,2024-08-25,1,1018.96
2024-12-31,5065,2024-09-25,1,1003.16
2024-12-31,5065,2024-10-25,1,981.83
2024-12-31,5065,2024-11-25,1,1019.4
2024-12-31,5065,2024-12-25,1,1016.96
2024-12-31,5066,2024-01-10,1,1570.26
2024-12-31,5066,2024-02-10,1,1582.51
2024-12-31,5066,2024-03-10,1,1585.27
2024-12-31,5066,2024-04-10,1,1576.87
2024-12-31,5066,2024-05-10,1,1584.58
2024-12-31,5066,2024-06-10,1,1568.07
2024-12-31,5066,2024-07-10,1,1561.09
2024-12-31,5066,2024-08-10,1,1558.14
2024-12-31,5066,2024-09-10,1,1579.55
2024-12-31,5066,2024-10-10,1,1571.5
2024-12-31,5066,2024-11-10,1,1564.15
2024-12-31,5066,2024-12-10,1,1547.49
2024-12-31,5067,2024-01-05,1,877.84
2024-12-31,5067,2024-02-05,1,881.67
2024-12-31,5067,2024-03-05,1,879.87
2024-12-31,5067,2024-04-05,1,877.12
2024-12-31,5067,2024-05-05,1,866.46
2024-12-31,5067,2024-06-05,1,851.62
2024-12-31,5067,2024-07-05,1,852.55
2024-12-31,5067,2024-08-05,1,873.95
2024-12-31,5067,2024-09-05,1,871.45
2024-12-31,5067,2024-10-05,1,855.03
2024-12-31,5067,2024-11-05,1,882.01
